countrycode_1,countrycode_2,lingdist_tree_weighted,lingprox_CogNet_weighted,lingprox_GLED_weighted,common_official
MSR,AUS,.97541392,.020365516,.020341512,1
MSR,AUT,.98472625,.010228401,.010087815,0
MSR,AZE,.99806762,.0015052528,.0018238091,0
MSR,BDI,.99974799,.00094034121,.00055343244,0
MSR,BEL,.98632592,.0123804,.013908665,0
MSR,BEN,.9787522,.0027975643,.0016369504,0
MSR,BES,.70566076,.0063156937,.0061147441,1
MSR,BFA,.95044917,.0023302895,.0013707711,0
MSR,BGD,.99142444,.004819518,.0067614936,0
MSR,BGR,.99156463,.0071820449,.0087325992,0
MSR,BHR,.99889928,.00073217211,.0010094985,1
MSR,BHS,.42849234,.0024101562,.0023223658,1
MSR,BIH,.99553829,.00086786627,.0035054854,0
MSR,BLM,.96941978,.010260019,.0061590304,0
MSR,BLR,.99245143,.0062135183,.0074378452,0
MSR,BLZ,.88873988,.012115404,.011477582,1
MSR,BMU,.97608298,.024169108,.024021039,1
MSR,BOL,.99730217,.0073016989,.005943595,0
MSR,BRA,.99541551,.010662088,.0069336379,0
MSR,BRB,.29886079,.0034753808,.0034753808,1
MSR,BRN,.99142009,.0070370464,.0069541046,1
MSR,BTN,.99960011,.00012399706,.00012147107,1
MSR,BWA,.99281919,.0083175283,.0071883011,1
MSR,CAF,.88138509,.0017007757,.00099999644,0
MSR,CAN,.98079455,.017144891,.016192997,1
MSR,CCK,.83127379,.0061787074,.0061787074,1
MSR,CHE,.98769176,.011086939,.014227904,0
MSR,CHL,.99304885,.010297814,.0088041276,0
MSR,CHN,.99896973,.00041044975,.00025089228,0
MSR,CIV,.9909808,.0027327558,.0016187554,0
MSR,CMR,.82757449,.0075140605,.0064317221,1
MSR,COD,.98114407,.0031426335,.0018269739,0
MSR,COG,.94723284,.0051697376,.0030380671,0
MSR,COK,.98815483,.011845144,.011845144,1
MSR,COL,.99580848,.009577617,.0079797879,0
MSR,COM,.99932861,.0025108452,.001477076,0
MSR,CPV,.8745718,.0043991148,.0026430897,0
MSR,CRI,.9900766,.010043801,.0085013267,0
MSR,CUB,.99673206,.009022994,.0073521724,0
MSR,CUW,.82100993,.0030842919,.0026846644,0
MSR,CXR,.92903954,.011109837,.011051347,1
MSR,CYM,.97701186,.023276851,.023155747,1
MSR,CYP,.97702473,.010427623,.011113807,0
MSR,CZE,.99157649,.0077073034,.0084353657,0
MSR,DEU,.98175621,.014032896,.016585184,0
MSR,DJI,.99895936,.0039802655,.002278934,0
MSR,DMA,.887465,.014259749,.013922736,1
MSR,DNK,.98345834,.015443989,.019065049,0
MSR,DOM,.98477107,.0087496452,.0070318347,0
MSR,DZA,.99891621,.0025381593,.0016388329,0
MSR,ECU,.99685466,.0084178029,.0069116936,0
MSR,EGY,.99630761,.0040217079,.0037406781,0
MSR,ERI,1,.00018351019,0,1
MSR,ESH,.99935585,.0025018484,.001420233,0
MSR,ESP,.98744631,.010928221,.0092958175,0
MSR,EST,.99163419,.0077051031,.0080668824,0
MSR,ETH,.99886936,.00017788977,.000043182947,0
MSR,FIN,.98971617,.011936759,.012281813,0
MSR,FJI,.99367374,.005067084,.0050082845,1
MSR,FLK,.97528517,.024714829,.024714829,1
MSR,FRA,.99023724,.013406779,.010952449,0
MSR,FRO,.99018866,.0065567191,.017282888,0
MSR,FSM,.99121743,.0087578539,.0087488145,1
MSR,GAB,.9956097,.0067437585,.0039661718,0
MSR,GBR,.97564149,.019775569,.01927381,1
MSR,GEO,.99452507,.0022954682,.0021145332,0
MSR,GGY,.97536105,.024628138,.024628138,1
MSR,GHA,.92997062,.0078160483,.0077739661,1
MSR,GIB,.98432261,.017728887,.017133487,1
MSR,GIN,.87938297,.0026566144,.0015628288,0
MSR,GLP,.88366944,.005412377,.003138104,0
MSR,GMB,.84854239,.0026349179,.0017929958,1
MSR,GNB,.74846572,.0014943037,.0010023974,0
MSR,GNQ,.95678866,.0061762678,.0045956071,0
MSR,GRC,.98462719,.0098323319,.011078158,0
MSR,GRD,.22912732,.0012358179,.0012358179,1
MSR,GRL,.99857146,.0020589349,.0021434559,0
MSR,GTM,.99736303,.0072811018,.0059332517,0
MSR,GUF,.87342626,.0056394949,.0032585321,0
MSR,GUM,.98993987,.011186764,.010541914,1
MSR,GUY,.31932464,.0033037562,.0032803991,1
MSR,HKG,.99350893,.0066149798,.0064813928,0
MSR,HND,.99668336,.0090070078,.0073554884,0
MSR,HRV,.98929179,.011366495,.012482254,0
MSR,HTI,.84895152,.0048527527,.0020896527,0
MSR,HUN,.9875772,.0068539833,.0061871996,0
MSR,IDN,.98514456,.0014735756,4.6132732e-06,0
MSR,IMN,.97568774,.024248431,.024288598,1
MSR,IND,.94009095,.0051870453,.0055954154,1
MSR,IOT,.97528517,.024714829,.024714829,1
MSR,IRL,.97999352,.019029791,.018791309,1
MSR,IRN,.99537969,.000016627015,.0036454184,0
MSR,IRQ,.99555683,.0042200135,.0042456789,0
MSR,ISL,.98103237,.01769558,.020479694,0
MSR,ISR,.99166888,.0082555795,.0080755334,0
MSR,ITA,.98659819,.0097847795,.010122049,0
MSR,JAM,.51969934,.0014915407,.0008884705,1
MSR,JEY,.97662079,.023647372,.023459874,1
MSR,JOR,.99577826,.0044025942,.0042214617,0
MSR,JPN,.99800307,.0083586471,.0020059156,0
MSR,KAZ,.99547452,.0040581562,.0041793636,0
MSR,KEN,.9899087,.010011293,.0099794101,1
MSR,KGZ,.99835551,.0020236219,.0018531263,0
MSR,KHM,.99567115,.0047248569,.0042074285,0
MSR,KIR,.99401098,.0060852221,.0059890281,1
MSR,KNA,.066775896,.93318892,.93323535,1
MSR,KOR,.99510074,.0055242572,.0045989351,0
MSR,KWT,.99934042,.00069923303,.00067204301,0
MSR,LAO,.98271269,.00058901578,.00018516689,0
MSR,LBN,.99594897,.0055382503,.0046174293,0
MSR,LBR,.68851215,.00014950887,.00014935252,1
MSR,LBY,.99900985,.00031117507,.000035038669,0
MSR,LCA,.83904761,.0062381784,.0062151654,1
MSR,LIE,.9886055,.00058943959,.015548523,0
MSR,LKA,.54563719,.0053566936,.0045073139,1
MSR,LSO,.99532539,.0055064093,.0046779825,1
MSR,LTU,.71932983,.006393529,.0078551201,0
MSR,LUX,.98860538,.012467436,.011133106,0
MSR,LVA,.72185993,.0063875495,.0084588192,0
MSR,MAC,.99553347,.0046950867,.0045072981,0
MSR,MAF,.46682176,.48491424,.48413882,0
MSR,MAR,.99812829,.0033830451,.0024868082,0
MSR,MCO,.99529618,.0099516269,.0082155084,0
MSR,MDA,.59025168,.006447244,.0064379564,0
MSR,MDG,.9981389,.0033960922,.002006555,0
MSR,MDV,.2456615,.00017457768,0,1
MSR,MEX,.99578106,.0094386637,.0079193693,0
MSR,MHL,.98651522,.013484788,.013484788,1
MSR,MKD,.98845685,.0024460361,.0058077807,0
MSR,MLI,.97704816,.0015608906,.00089332956,0
MSR,MLT,.99019098,.011502349,.010806357,1
MSR,MMR,.41301924,.00039222481,.000054169057,0
MSR,MNE,.99025774,.004819015,.0054037189,0
MSR,MNG,.99866247,.0012845517,.0015034279,0
MSR,MNP,.98533595,.015012735,.014664077,1
MSR,MOZ,.99884552,.0035424335,.0021363501,0
MSR,MRT,.98419416,.0011894781,.0005923736,0
MSR,MSR,.048208013,.951792,.951792,1
MSR,MTQ,.88110393,.0052712862,.0031009838,0
MSR,MUS,.8985461,.0069268509,.0050362931,1
MSR,MWI,.99888206,.0011210282,.0011187865,1
MSR,MYS,.99377346,.0056510288,.0055909511,1
MSR,MYT,.99876875,.0046045184,.0027087389,0
MSR,NAM,.99476904,.0049508475,.0054942556,1
MSR,NCL,.99467415,.0085015045,.004996235,0
MSR,NER,.96808922,.0012547983,.00066696393,0
MSR,NFK,.79879981,.012839056,.012777735,1
MSR,NGA,.82291341,.0036345748,.0035941179,1
MSR,NIC,.99533617,.0089010559,.0072576343,0
MSR,NIU,.99151945,.0084805787,.0084805787,1
MSR,NLD,.98066729,.014593625,.017963801,0
MSR,NOR,.97873378,.010901283,.020007281,0
MSR,NPL,.99632174,.00011573845,.00010037113,0
MSR,NRU,.98740262,.012638862,.012597364,1
MSR,NZL,.97730875,.02046703,.020481989,1
MSR,OMN,.99406594,.00056497613,.00056412566,0
MSR,PAK,.95363384,.0067033949,.005847794,1
MSR,PAN,.969612,.0090434616,.0076212143,0
MSR,PCN,.60988593,.00012695974,0,1
MSR,PER,.99713856,.0078805601,.0064239772,0
MSR,PHL,.99221069,.0079836342,.0072876438,1
MSR,PLW,.98555112,.01453128,.014448892,1
MSR,PNG,.82607961,.003343774,.0020994323,1
MSR,POL,.99081928,.0092218583,.0098328255,0
MSR,PRI,.9897328,.01416033,.013032174,1
MSR,PRK,.99999899,.0011310043,1.1460158e-06,0
MSR,PRT,.99088103,.012715712,.009509624,0
MSR,PRY,.99818307,.0048312158,.0039332299,0
MSR,PSE,.99999803,.00031142487,9.7673819e-07,0
MSR,PYF,.99755955,.0091334563,.0053690211,0
MSR,QAT,.99113131,.00085129688,.00062419951,0
MSR,REU,.92401093,.0064354674,.0038060108,0
MSR,ROU,.5772922,.011253326,.010571863,0
MSR,RUS,.99310297,.0048957393,.005708911,0
MSR,RWA,.9967432,.0038148256,.0034433012,1
MSR,SAU,.99784601,.00049275527,.00030555346,0
MSR,SDN,.99875939,.00018772075,0,1
MSR,SEN,.67273033,.0014466686,.00082190824,0
MSR,SGP,.98841488,.0087145846,.0085324422,1
MSR,SHN,.97528517,.024714829,.024714829,1
MSR,SLB,.83508122,.0050648102,.0050636386,1
MSR,SLE,.65937066,.0019341598,.0018369205,1
MSR,SLV,.99668115,.0090827905,.0074157752,0
MSR,SMR,.99561048,.0069212378,.0079655396,0
MSR,SOM,.99999017,.00023794723,8.9042924e-06,0
MSR,SPM,.99691063,.011553337,.0067965784,0
MSR,SRB,.99193883,.00092616829,.0015060663,0
MSR,SSD,.98081535,.000097890465,0,1
MSR,STP,.95192635,.0087712407,.0055567822,0
MSR,SUR,.75829488,.0065922835,.0072225467,0
MSR,SVK,.99228996,.0066774045,.0074996836,0
MSR,SVN,.99006599,.010245986,.011574913,0
MSR,SWE,.98379302,.015746202,.019701231,0
MSR,SWZ,.99837905,.0016478205,.0016621194,1
MSR,SXM,.58510512,.36838493,.36843485,1
MSR,SYC,.88616979,.0084324786,.0070016184,1
MSR,SYR,.99900663,.00030457939,.0002204162,0
MSR,TCA,.43463495,.0016394594,.0012204223,1
MSR,TCD,.99124235,.0018324688,.0010542509,0
MSR,TGO,.99451727,.0038987782,.0022810358,0
MSR,THA,.98903632,.0050043869,.0041636345,0
MSR,TJK,.99137419,.0010393159,.0042472621,0
MSR,TKL,.99184608,.0081552258,.0081539256,1
MSR,TKM,.99721038,.0011900049,.00090251642,0
MSR,TLS,.90288603,.00065867155,.00043268807,0
MSR,TON,.99412727,.0060645174,.0058727437,1
MSR,TTO,.95059735,.022438027,.022345474,1
MSR,TUN,.99832124,.003697322,.0024820005,0
MSR,TUR,.99867827,.0013863164,.00056773261,0
MSR,TUV,.99818605,.0018150972,.0018139324,1
MSR,TWN,.99997199,.0001958082,9.8909104e-06,0
MSR,TZA,.99827921,.0016212484,.0016260919,1
MSR,UGA,.99008667,.0098360842,.0098293889,1
MSR,UKR,.99113101,.0048972624,.0060451594,0
MSR,URY,.99274099,.011789943,.010469211,0
MSR,USA,.97721398,.020794434,.020529475,1
MSR,UZB,.99810904,.0013974225,.0017573918,0
MSR,VAT,.99550641,.0077445442,.0080323191,0
MSR,VCT,.24150607,.00061311381,.00070190965,1
MSR,VEN,.99675214,.0089218467,.0072629359,0
MSR,VGB,.38694549,.0042267013,.00401616,1
MSR,VIR,.63305771,.01160414,.011166184,1
MSR,VNM,.99967301,.00077849778,.000049247563,0
MSR,VUT,.90843886,.0079948083,.0070210816,1
MSR,WLF,.99861544,.0051779025,.0030460481,0
MSR,WSM,.98978955,.01026011,.010210437,1
MSR,YEM,.99873143,.0014778693,.0012735437,0
MSR,ZAF,.994555,.0053151664,.0057454803,1
MSR,ZMB,.99426204,.0057021165,.0057628346,1
MSR,ZWE,.99405485,.0059474111,.0059611942,1
MTQ,ABW,.82897776,.17010665,.15239345,0
MTQ,AFG,.9534753,.0087284977,.061410803,0
MTQ,AGO,.87563491,.14800771,.1683,0
MTQ,AIA,.88201928,.0083492091,.0049116593,0
MTQ,ALA,.95204836,.088804252,.11868015,0
MTQ,ALB,.93276435,.0077492613,.094572864,0
MTQ,AND,.69695216,.3343333,.35169467,1
MTQ,ARE,.96574831,.079604216,.059814297,0
MTQ,ARG,.77063966,.26365811,.28591657,0
MTQ,ARM,.93697041,.045470264,.11088564,0
MTQ,ASM,.97105193,.10969323,.06368582,0
MTQ,ATG,.89000553,.035202269,.020708734,0
MTQ,AUS,.93902481,.18419278,.11733674,0
MTQ,AUT,.90809113,.12323724,.099780492,0
MTQ,AZE,.98128808,.026512872,.033821523,0
MTQ,BDI,.96285087,.037113387,.037121944,1
MTQ,BEL,.79877853,.24064225,.22123098,1
MTQ,BEN,.89011019,.11012213,.10988904,1
MTQ,BES,.85898727,.077416569,.053130519,0
MTQ,BFA,.90797555,.092025317,.092020325,1
MTQ,BGD,.94892979,.04901278,.090033725,0
MTQ,BGR,.93309486,.098147251,.10943333,0
MTQ,BHR,.98595393,.010815937,.018939327,0
MTQ,BHS,.87572563,.022682557,.011790029,0
MTQ,BIH,.73211753,.016606197,.075411886,0
MTQ,BLM,.56091386,.39533812,.3939209,1
MTQ,BLR,.94324142,.086173743,.11103763,0
MTQ,BLZ,.85485047,.18059966,.16474672,0
MTQ,BMU,.93567801,.21658942,.13357124,0
MTQ,BOL,.79077953,.2242949,.25606799,0
MTQ,BRA,.75455344,.2975336,.33299258,0
MTQ,BRB,.88857156,.029991884,.017643576,0
MTQ,BRN,.98342311,.06158017,.036181722,0
MTQ,BTN,.99507874,.0016555189,.0025227654,0
MTQ,BWA,.98337674,.075606003,.036535069,0
MTQ,CAF,.83949739,.067144156,.067130096,1
MTQ,CAN,.85307014,.23168316,.1881424,1
MTQ,CCK,.85022026,.053321082,.031367641,0
MTQ,CHE,.80295867,.22074659,.24170232,1
MTQ,CHL,.76071084,.26757196,.29459044,0
MTQ,CHN,.9993937,.0067811119,.001313991,0
MTQ,CIV,.88701141,.10708361,.10726814,1
MTQ,CMR,.8528952,.14588442,.1285062,1
MTQ,COD,.86282372,.12300881,.12234542,1
MTQ,COG,.75322247,.20405009,.20394647,1
MTQ,COK,.97266608,.10222136,.060134619,0
MTQ,COL,.75030595,.27359715,.307937,0
MTQ,COM,.90084338,.099156611,.099156611,1
MTQ,CPV,.78507286,.13301286,.15126036,0
MTQ,CRI,.7569682,.27008784,.29999301,0
MTQ,CUB,.74147677,.27735826,.31669906,0
MTQ,CUW,.83032829,.051796861,.031051161,0
MTQ,CXR,.92454946,.097098708,.056104723,0
MTQ,CYM,.93665129,.20989263,.12902045,0
MTQ,CYP,.93385309,.12308721,.12725043,0
MTQ,CZE,.94078976,.09537074,.094743289,0
MTQ,DEU,.91390264,.16140585,.13337895,0
MTQ,DJI,.84740984,.15480961,.15270114,1
MTQ,DMA,.7111606,.35011989,.30361319,0
MTQ,DNK,.93366182,.15115172,.13713801,0
MTQ,DOM,.73453254,.26818308,.30116111,0
MTQ,DZA,.93060279,.077511854,.071237057,0
MTQ,ECU,.76257104,.25555986,.29127699,0
MTQ,EGY,.98565853,.041982844,.024454966,0
MTQ,ERI,1,.0038177208,0,0
MTQ,ESH,.90916181,.094382852,.091952585,0
MTQ,ESP,.77352458,.25921533,.27217895,0
MTQ,EST,.96120059,.086086109,.073077515,0
MTQ,ETH,.99988967,.0028606097,.0002229369,0
MTQ,FIN,.95300722,.12532118,.085825711,0
MTQ,FJI,.97222233,.044335127,.025425717,0
MTQ,FLK,.94296795,.21328433,.12547056,0
MTQ,FRA,.70048392,.33488989,.3207863,1
MTQ,FRO,.94327945,.055849519,.12566663,0
MTQ,FSM,.97979778,.075721614,.044415385,0
MTQ,GAB,.73353779,.26629075,.26625043,1
MTQ,GBR,.87656122,.23320119,.17643458,0
MTQ,GEO,.97648525,.041249193,.041279051,0
MTQ,GGY,.94171309,.2125362,.12503046,1
MTQ,GHA,.96446162,.069742046,.042055592,0
MTQ,GIB,.87434798,.22415547,.18657492,0
MTQ,GIN,.89508247,.10491322,.10491322,1
MTQ,GLP,.59773397,.21287769,.21066654,1
MTQ,GMB,.91569871,.085653678,.083501264,0
MTQ,GNB,.88474607,.041583203,.044911426,0
MTQ,GNQ,.79184252,.20643243,.22507264,0
MTQ,GRC,.92412883,.12121636,.13964054,0
MTQ,GRD,.88305598,.010679269,.0062883091,0
MTQ,GRL,.99445498,.021643789,.014498322,0
MTQ,GTM,.79136336,.22381708,.25557658,0
MTQ,GUF,.65147918,.218881,.21691558,1
MTQ,GUM,.94718111,.12549414,.086469457,0
MTQ,GUY,.89123023,.029055256,.017321983,0
MTQ,HKG,.98443466,.059219722,.033365216,0
MTQ,HND,.74416381,.27497703,.31358635,0
MTQ,HRV,.82664174,.13827975,.13680424,0
MTQ,HTI,.61114043,.18204093,.13866706,1
MTQ,HUN,.97289574,.080104642,.04618758,0
MTQ,IDN,.99408513,.023937354,.000065814544,0
MTQ,IMN,.94302273,.20957689,.12425622,0
MTQ,IND,.93802983,.054229885,.085969046,0
MTQ,IOT,.94296795,.21328433,.12547056,0
MTQ,IRL,.91041458,.20064084,.14918402,0
MTQ,IRN,.95471346,.00029379167,.076789767,0
MTQ,IRQ,.98521411,.039266966,.027187815,0
MTQ,ISL,.94318515,.1498747,.1301765,0
MTQ,ISR,.96456808,.087338991,.059179705,0
MTQ,ITA,.79032218,.20721601,.28909734,0
MTQ,JAM,.8733235,.016551176,.010507235,0
MTQ,JEY,.92775422,.21422124,.13381754,1
MTQ,JOR,.99023443,.040293269,.021482732,0
MTQ,JPN,.9943983,.077474587,.011281162,0
MTQ,KAZ,.96750605,.059128925,.059723813,0
MTQ,KEN,.97626758,.086515874,.050986905,0
MTQ,KGZ,.98102778,.034781653,.0343289,0
MTQ,KHM,.9806655,.052489135,.030532455,0
MTQ,KIR,.98617971,.054051951,.030404689,0
MTQ,KNA,.8824321,.0049164617,.0065366277,0
MTQ,KOR,.98935026,.051104907,.023367781,0
MTQ,KWT,.99224919,.01182492,.018348539,0
MTQ,LAO,.98756438,.017366296,.012430316,0
MTQ,LBN,.91511112,.10935547,.09517286,1
MTQ,LBR,.95094228,.0012938161,.00075822271,0
MTQ,LBY,.99718839,.0067846505,.0012718634,0
MTQ,LCA,.59045088,.4470447,.42931193,0
MTQ,LIE,.95202363,.0064268443,.1095373,0
MTQ,LKA,.95889586,.050926231,.023161903,0
MTQ,LSO,.98915607,.049231917,.023885863,0
MTQ,LTU,.94036889,.082128845,.10913567,0
MTQ,LUX,.81675261,.23067403,.20314868,1
MTQ,LVA,.94160783,.074359976,.10032542,0
MTQ,MAC,.98526853,.046483282,.02853312,0
MTQ,MAF,.80036956,.094422966,.070039392,1
MTQ,MAR,.92567879,.087162606,.079168364,0
MTQ,MCO,.63174069,.33311695,.40130937,1
MTQ,MDA,.87547779,.16935532,.24666271,0
MTQ,MDG,.86386144,.13381419,.13417324,1
MTQ,MDV,.94930482,.0016448856,0,0
MTQ,MEX,.76244777,.2625187,.29377118,0
MTQ,MHL,.96888244,.11637118,.068458654,0
MTQ,MKD,.92693269,.048849016,.10176976,0
MTQ,MLI,.94002849,.060757771,.059969515,1
MTQ,MLT,.91212445,.16015197,.14485373,0
MTQ,MMR,.99868596,.0053972388,.0010311607,0
MTQ,MNE,.81394523,.059316944,.063844547,0
MTQ,MNG,.98456323,.022569435,.027803589,0
MTQ,MNP,.96616113,.13489744,.07444559,0
MTQ,MOZ,.90967309,.10718809,.12199701,0
MTQ,MRT,.96023375,.043655422,.039766237,1
MTQ,MSR,.88110393,.0052712858,.0031009836,0
MTQ,MTQ,.49796885,.50203115,.50203115,1
MTQ,MUS,.65287602,.20371939,.1987859,1
MTQ,MWI,.99652284,.0099392198,.0063066403,0
MTQ,MYS,.98530811,.049966689,.030221021,0
MTQ,MYT,.81816149,.18183854,.18183854,1
MTQ,NAM,.98644716,.043682985,.028982317,0
MTQ,NCL,.66275615,.33551574,.33539894,1
MTQ,NER,.95522648,.046563853,.044773512,1
MTQ,NFK,.89570707,.11064679,.064869136,0
MTQ,NGA,.9520846,.031737503,.018255174,0
MTQ,NIC,.74525934,.27305651,.31166822,0
MTQ,NIU,.98043019,.073185802,.043053627,0
MTQ,NLD,.91914701,.16275471,.12459993,0
MTQ,NOR,.93990451,.10211239,.14280266,0
MTQ,NPL,.9552055,.001310508,.0016637917,0
MTQ,NRU,.97093028,.10909593,.063953444,0
MTQ,NZL,.94202244,.18351296,.11478981,0
MTQ,OMN,.99121338,.0088611431,.012007547,0
MTQ,PAK,.90002286,.063670576,.033496834,0
MTQ,PAN,.77559191,.24335887,.27015415,0
MTQ,PCN,.84511799,.0007812613,0,0
MTQ,PER,.77443546,.24201968,.27632505,0
MTQ,PHL,.98212355,.080143571,.037721369,0
MTQ,PLW,.9666577,.12670547,.073353149,0
MTQ,PNG,.93012577,.027647721,.010658255,0
MTQ,POL,.93910557,.11560944,.11248752,0
MTQ,PRI,.80640078,.25722411,.25531873,0
MTQ,PRK,.99998277,.013950661,.000021156418,0
MTQ,PRT,.74941748,.30743727,.32074624,0
MTQ,PRY,.86344993,.14721037,.16809937,0
MTQ,PSE,.99997938,.006585917,.000032453609,0
MTQ,PYF,.63957584,.36054951,.36042419,1
MTQ,QAT,.98095053,.019496249,.016962763,0
MTQ,REU,.6211772,.25194329,.2531915,1
MTQ,ROU,.83659381,.23306286,.2907548,0
MTQ,RUS,.94654512,.079572082,.095251389,0
MTQ,RWA,.9698686,.053374983,.038707573,1
MTQ,SAU,.99007177,.0088477219,.007156664,0
MTQ,SDN,.99962598,.0039829309,0,0
MTQ,SEN,.94447184,.057453595,.055174977,1
MTQ,SGP,.97581565,.079382896,.047292944,0
MTQ,SHN,.94296795,.21328433,.12547056,0
MTQ,SLB,.92484748,.043730646,.025706735,0
MTQ,SLE,.9318561,.016953308,.0094725545,0
MTQ,SLV,.74096543,.27816662,.31743476,0
MTQ,SMR,.77397823,.20676616,.36500528,0
MTQ,SOM,.99953961,.0046792566,.00033762984,0
MTQ,SPM,.54374343,.4562566,.4562566,1
MTQ,SRB,.79605383,.022319775,.036475834,0
MTQ,SSD,.98400509,.0020843386,0,0
MTQ,STP,.73592949,.2630367,.28705165,0
MTQ,SUR,.91768837,.061593808,.037220653,0
MTQ,SVK,.94266319,.084779367,.10201951,0
MTQ,SVN,.81247187,.11743233,.11246089,0
MTQ,SWE,.92812943,.15566324,.13649486,0
MTQ,SWZ,.99569023,.014958602,.0096669123,0
MTQ,SXM,.86561412,.085838243,.078045346,0
MTQ,SYC,.67132241,.18002401,.1624108,1
MTQ,SYR,.99743563,.0063512875,.0061256876,0
MTQ,TCA,.82002497,.028593518,.013763112,0
MTQ,TCD,.92922175,.071590431,.070772216,1
MTQ,TGO,.84686917,.15352747,.1531267,1
MTQ,THA,.98795462,.049280073,.023396919,0
MTQ,TJK,.95613807,.018480513,.097811587,0
MTQ,TKL,.98118395,.070398837,.041395295,0
MTQ,TKM,.98804039,.020368921,.017762678,0
MTQ,TLS,.91093457,.013236567,.011856247,0
MTQ,TON,.98644805,.052450825,.029814344,0
MTQ,TTO,.9287377,.20634146,.13039634,0
MTQ,TUN,.89881957,.1114989,.10398068,0
MTQ,TUR,.99380112,.026116958,.014377222,0
MTQ,TUV,.99581414,.015682565,.0092088487,0
MTQ,TWN,.99996138,.00466689,.000050213501,0
MTQ,TZA,.99534255,.01408868,.0087907817,0
MTQ,UGA,.97560197,.085191287,.050763171,0
MTQ,UKR,.94249362,.0777843,.10894039,0
MTQ,URY,.78053766,.26185638,.27797008,0
MTQ,USA,.91116935,.21220453,.15025452,0
MTQ,UZB,.98193192,.024537267,.03336126,0
MTQ,VAT,.78529102,.23125333,.36500528,0
MTQ,VCT,.88403141,.0061097438,.01055752,0
MTQ,VEN,.74523211,.27364892,.31239378,0
MTQ,VGB,.86993337,.061621986,.055606268,0
MTQ,VIR,.87249917,.14010684,.10813207,0
MTQ,VNM,.99669302,.014117905,.0033060056,0
MTQ,VUT,.86855906,.13494498,.11357,1
MTQ,WLF,.7955178,.20448223,.20448223,1
MTQ,WSM,.97643834,.089031145,.051835649,0
MTQ,YEM,.99674129,.015660696,.0074210991,0
MTQ,ZAF,.98373544,.050766956,.032937713,0
MTQ,ZMB,.98532087,.049757652,.030383332,0
MTQ,ZWE,.98562741,.052198447,.03080787,0
MUS,ABW,.81738305,.19056939,.17483275,1
MUS,AFG,.92508847,.011554725,.072075702,0
MUS,AGO,.87850904,.14958552,.16343276,0
MUS,AIA,.89783132,.010971464,.0079770023,1
MUS,ALA,.92076713,.11740968,.17503686,0
MUS,ALB,.90864003,.0078908699,.10183641,0
MUS,AND,.69934654,.34015346,.3516728,1
MUS,ARE,.92977005,.10378754,.086991653,1
MUS,ARG,.7635445,.27420098,.29439357,0
MUS,ARM,.91095382,.050751891,.11932771,0
MUS,ASM,.92392707,.14385875,.10358274,1
MUS,ATG,.89159501,.046258323,.033632956,1
MUS,AUS,.8625055,.23915935,.1813111,1
MUS,AUT,.85674977,.1471699,.12715474,0
MUS,AZE,.97370589,.029640675,.038197551,0
MUS,BDI,.96535456,.036325447,.035454471,1
MUS,BEL,.77433151,.25922757,.25081128,1
MUS,BEN,.89425868,.10782249,.1049353,1
MUS,BES,.86167139,.092117488,.070567191,1
MUS,BFA,.91418505,.090058252,.087872103,1
MUS,BGD,.89482725,.069776244,.11947326,0
MUS,BGR,.89287609,.11483178,.13298383,0
MUS,BHR,.97848785,.013964523,.022673635,1
MUS,BHS,.893053,.029012302,.01914813,1
MUS,BIH,.73057908,.018160969,.081489675,0
MUS,BLM,.59629709,.3878063,.37723276,1
MUS,BLR,.91366768,.10086103,.12990098,0
MUS,BLZ,.82935464,.20500265,.19160022,1
MUS,BMU,.84660107,.28121102,.20860344,1
MUS,BOL,.79530567,.22612521,.2546359,0
MUS,BRA,.7550509,.30371827,.32744241,0
MUS,BRB,.89290184,.039411504,.028654851,1
MUS,BRN,.95630896,.081006661,.058875728,1
MUS,BTN,.98843998,.0025449006,.003332929,1
MUS,BWA,.95643044,.098291442,.059308648,1
MUS,CAF,.86431283,.065711759,.064103909,1
MUS,CAN,.80400431,.26977471,.23042791,1
MUS,CCK,.85671449,.070067756,.050944038,1
MUS,CHE,.77460587,.23654751,.27034813,1
MUS,CHL,.75827837,.27558824,.30007583,0
MUS,CHN,.98969311,.01419068,.011938856,0
MUS,CIV,.89205331,.10489226,.10253296,1
MUS,CMR,.84822738,.15691845,.13931613,1
MUS,COD,.87427574,.12054332,.11688024,1
MUS,COG,.77630556,.1997017,.19475269,1
MUS,COK,.92816412,.13432625,.097664349,1
MUS,COL,.75239974,.27828816,.30923176,0
MUS,COM,.90753573,.09703771,.094687767,1
MUS,CPV,.81024724,.13442872,.14688312,0
MUS,CRI,.75609344,.27688202,.30389708,0
MUS,CUB,.7473104,.27962691,.31496909,0
MUS,CUW,.85599023,.05759785,.03816133,0
MUS,CXR,.89127249,.12962562,.094033219,1
MUS,CYM,.85113788,.27200922,.20137155,1
MUS,CYP,.89104909,.14850405,.15803298,0
MUS,CZE,.90775317,.11424576,.11815882,0
MUS,DEU,.86532527,.19543533,.18189226,0
MUS,DJI,.85766804,.15195312,.14584112,1
MUS,DMA,.77611148,.16368093,.12219844,1
MUS,DNK,.88303792,.19153909,.1940688,0
MUS,DOM,.74406451,.27046764,.29961389,0
MUS,DZA,.93284035,.078584053,.07015501,0
MUS,ECU,.76737827,.25801259,.29020709,0
